,SN,Contract No,Symbol,Buyer,Seller,Quantity,Rate,Amount,Trading Date,VWAP,Rolling Volatility,Trade Size,Buyer Info,Seller Info,Above_VWAP,Below_VWAP,Qty_Outlier,Amount_Outlier
58365,58866,2030000000000000.0,MMF1,32,50,100.0,9.76,976.0,2025-09-08,9.8003583855254,106.2406632759071,Large,Known Broker,Known Broker,False,True,False,True
58412,58913,2030000000000000.0,UNHPL,62,51,882.0,450.0,0.0,2025-09-08,456.54486181837126,102.59514283492689,Large,Known Broker,Known Broker,False,True,True,False
58419,58920,2030000000000000.0,UNHPL,62,48,741.0,450.0,0.0,2025-09-08,456.54486181837126,174.41751632216545,Large,Known Broker,Known Broker,False,True,True,False
58493,58994,2030000000000000.0,UPCL,61,45,900.0,407.7,0.0,2025-09-08,411.3926609815923,122.8024022565651,Large,Known Broker,Known Broker,False,True,True,False
5407,5908,2030000000000000.0,HPPL,60,49,948.0,466.0,0.0,2025-09-08,470.13902122608965,233.76361992401257,Large,Known Broker,Known Broker,False,True,True,False
58620,59121,2030000000000000.0,SNLI,42,3,1.0,454.0,454.0,2025-09-08,454.30175086107926,84.15523354685503,Small,Known Broker,Known Broker,False,True,False,True
5419,5920,2030000000000000.0,LEC,22,53,703.0,211.0,0.0,2025-09-08,211.5893387230881,453.83808052357404,Large,Known Broker,Known Broker,False,True,True,False
58728,59229,2030000000000000.0,UPCL,14,62,700.0,403.0,0.0,2025-09-08,411.3926609815923,101.61281087202865,Large,Known Broker,Known Broker,False,True,True,False
58768,59269,2030000000000000.0,UNHPL,43,41,900.0,446.2,0.0,2025-09-08,456.54486181837126,93.90782714977455,Large,Known Broker,Known Broker,False,True,True,False
5426,5927,2030000000000000.0,RURU,38,41,1.0,700.0,700.0,2025-09-08,712.5580083747709,131.6809781251428,Small,Known Broker,Known Broker,False,True,False,True
58773,59274,2030000000000000.0,MMF1,56,8,100.0,9.75,975.0,2025-09-08,9.8003583855254,308.2286096930598,Large,Known Broker,Known Broker,False,True,False,True
58849,59350,2030000000000000.0,MMF1,56,8,100.0,9.75,975.0,2025-09-08,9.8003583855254,253.57672573269312,Large,Known Broker,Known Broker,False,True,False,True
58888,59389,2030000000000000.0,UMHL,65,62,700.0,573.7,0.0,2025-09-08,574.7904068966278,193.29386953544045,Large,Known Broker,Known Broker,False,True,True,False
5442,5943,2030000000000000.0,SSHL,42,16,900.0,174.0,0.0,2025-09-08,174.9086079354405,52.9562397958076,Large,Known Broker,Known Broker,False,True,True,False
58929,59430,2030000000000000.0,BPCL,98,39,700.0,816.0,0.0,2025-09-08,802.0449179571917,363.30478022360074,Large,Known Broker,Known Broker,True,False,True,False
58954,59455,2030000000000000.0,BPCL,98,62,800.0,816.0,0.0,2025-09-08,802.0449179571917,240.4669069400713,Large,Known Broker,Known Broker,True,False,True,False
58962,59463,2030000000000000.0,SEF,40,39,100.0,9.55,955.0,2025-09-08,9.270768269831356,304.75697011440934,Large,Known Broker,Known Broker,True,False,False,True
58983,59484,2030000000000000.0,NIMB,8,8,800.0,206.0,0.0,2025-09-08,205.93632220009192,209.52391271638575,Large,Known Broker,Known Broker,True,False,True,False
58997,59498,2030000000000000.0,KSBBL,37,94,660.0,538.0,0.0,2025-09-08,526.8804312337569,310.6144448239931,Large,Known Broker,Known Broker,True,False,True,False
59036,59537,2030000000000000.0,UNHPL,69,65,711.0,450.2,0.0,2025-09-08,456.54486181837126,180.50463521285837,Large,Known Broker,Known Broker,False,True,True,False
59103,59604,2030000000000000.0,UMHL,62,62,770.0,570.0,0.0,2025-09-08,574.7904068966278,70.37390164915355,Large,Known Broker,Known Broker,False,True,True,False
59104,59605,2030000000000000.0,UMHL,62,62,800.0,570.0,0.0,2025-09-08,574.7904068966278,3.227388003686318,Large,Known Broker,Known Broker,False,True,True,False
59105,59606,2030000000000000.0,UMHL,62,62,800.0,570.0,0.0,2025-09-08,574.7904068966278,0.0,Large,Known Broker,Known Broker,False,True,True,False
59106,59607,2030000000000000.0,UMHL,62,62,800.0,570.0,0.0,2025-09-08,574.7904068966278,0.0,Large,Known Broker,Known Broker,False,True,True,False
59107,59608,2030000000000000.0,UMHL,62,62,800.0,570.0,0.0,2025-09-08,574.7904068966278,0.0,Large,Known Broker,Known Broker,False,True,True,False
59108,59609,2030000000000000.0,UMHL,62,62,800.0,570.0,0.0,2025-09-08,574.7904068966278,0.0,Large,Known Broker,Known Broker,False,True,True,False
59109,59610,2030000000000000.0,UMHL,62,62,800.0,570.0,0.0,2025-09-08,574.7904068966278,118.35680518385502,Large,Known Broker,Known Broker,False,True,True,False
59169,59670,2030000000000000.0,UMHL,91,62,650.0,570.0,0.0,2025-09-08,574.7904068966278,118.41454021077408,Large,Known Broker,Known Broker,False,True,True,False
5468,5969,2030000000000000.0,SSHL,45,58,730.0,174.0,0.0,2025-09-08,174.9086079354405,239.02301144447986,Large,Known Broker,Known Broker,False,True,True,False
59191,59692,2030000000000000.0,RMF1,40,3,100.0,9.2,920.0,2025-09-08,9.157480029048656,334.1703358069221,Large,Known Broker,Known Broker,True,False,False,True
5643,6144,2030000000000000.0,CHL,19,16,723.0,243.1,0.0,2025-09-08,243.59297171482064,0.057734843188859665,Large,Known Broker,Known Broker,False,True,True,False
5645,6146,2030000000000000.0,CHL,6,16,799.0,243.3,0.0,2025-09-08,243.59297171482064,0.09999989395853191,Large,Known Broker,Known Broker,False,True,True,False
5709,6210,2030000000000000.0,BHL,8,62,987.0,184.0,0.0,2025-09-08,185.06825032657494,49.044911390601165,Large,Known Broker,Known Broker,False,True,True,False
5712,6213,2030000000000000.0,BHL,44,62,700.0,184.0,0.0,2025-09-08,185.06825032657494,0.0,Large,Known Broker,Known Broker,False,True,True,False
5740,6241,2030000000000000.0,BHL,4,62,640.0,184.2,0.0,2025-09-08,185.06825032657494,0.057734822406926935,Large,Known Broker,Known Broker,False,True,True,False
5762,6263,2030000000000000.0,NYADI,19,58,890.0,400.0,0.0,2025-09-08,401.0930301459151,0.0,Large,Known Broker,Known Broker,False,True,True,False
5820,6321,2030000000000000.0,AKJCL,19,21,865.0,191.2,0.0,2025-09-08,193.01680120878046,0.0,Large,Known Broker,Known Broker,False,True,True,False
5827,6328,2030000000000000.0,MKJC,42,21,835.0,600.0,0.0,2025-09-08,605.2195299125525,305.48324558527474,Large,Known Broker,Known Broker,False,True,True,False
5849,6350,2030000000000000.0,ILI,42,58,2.0,442.8,885.6,2025-09-08,444.2173221960911,39.12049761084326,Small,Known Broker,Known Broker,False,True,False,True
5863,6364,2030000000000000.0,NICFC,78,58,100.0,9.1,910.0,2025-09-08,9.041509433962265,135.5062483183298,Large,Known Broker,Known Broker,True,False,False,True
5879,6380,2030000000000000.0,AKPL,49,38,702.0,252.7,0.0,2025-09-08,253.25692971779202,157.61662348871428,Large,Known Broker,Known Broker,False,True,True,False
5890,6391,2030000000000000.0,NRM,17,83,780.0,447.2,0.0,2025-09-08,450.7210002548059,408.7238839770923,Large,Known Broker,Known Broker,False,True,True,False
5914,6415,2030000000000000.0,SNLI,7,94,1.0,450.0,450.0,2025-09-08,454.30175086107926,137.1495655601117,Small,Known Broker,Known Broker,False,True,False,True
5941,6442,2030000000000000.0,PCBL,66,29,701.0,249.7,0.0,2025-09-08,248.82813687101864,176.11747026717674,Large,Known Broker,Known Broker,True,False,True,False
5977,6478,2030000000000000.0,LSL,58,11,1.0,228.0,228.0,2025-09-08,230.8863056823548,1.7320508011781555,Small,Known Broker,Known Broker,False,True,False,True
5983,6484,2030000000000000.0,SPL,33,49,940.0,906.6,0.0,2025-09-08,908.7648908620051,0.05773508389369625,Large,Known Broker,Known Broker,False,True,True,False
6006,6507,2030000000000000.0,BPCL,43,94,973.0,801.0,0.0,2025-09-08,802.0449179571917,319.1303652114387,Large,Known Broker,Known Broker,False,True,True,False
6051,6552,2030000000000000.0,RNLI,45,58,1.0,452.0,452.0,2025-09-08,451.04576344292144,64.77870020295265,Small,Known Broker,Known Broker,True,False,False,True
6101,6602,2030000000000000.0,PMHPL,99,7,660.0,348.0,0.0,2025-09-08,352.30811812139046,275.4538134303512,Large,Known Broker,Known Broker,False,True,True,False
6163,6664,2030000000000000.0,PMHPL,99,21,840.0,348.0,0.0,2025-09-08,352.30811812139046,363.64407048651407,Large,Known Broker,Known Broker,False,True,True,False
6201,6702,2030000000000000.0,UPCL,48,57,727.0,411.0,0.0,2025-09-08,411.3926609815923,84.88276228611807,Large,Known Broker,Known Broker,False,True,True,False
6320,6821,2030000000000000.0,UMHL,62,56,660.0,576.0,0.0,2025-09-08,574.7904068966278,149.41824966622485,Large,Known Broker,Known Broker,True,False,True,False
6324,6825,2030000000000000.0,SHIVM,28,44,796.0,579.1,0.0,2025-09-08,582.6545621696162,333.56684987168245,Large,Known Broker,Known Broker,False,True,True,False
6331,6832,2030000000000000.0,HLI,50,38,1.0,395.0,395.0,2025-09-08,395.0524708789269,228.05335632984344,Small,Known Broker,Known Broker,False,True,False,True
6332,6833,2030000000000000.0,SSHL,4,42,800.0,174.1,0.0,2025-09-08,174.9086079354405,197.96153666805006,Large,Known Broker,Known Broker,False,True,True,False
6358,6859,2030000000000000.0,UMHL,62,60,800.0,576.4,0.0,2025-09-08,574.7904068966278,58.646085404939946,Large,Known Broker,Known Broker,True,False,True,False
6379,6880,2030000000000000.0,SHEL,51,17,700.0,302.1,0.0,2025-09-08,303.3728467373475,0.26457509433447907,Large,Known Broker,Known Broker,False,True,True,False
6396,6897,2030000000000000.0,NICA,5,16,832.0,340.0,0.0,2025-09-08,339.855737757732,55.40012033667651,Large,Known Broker,Known Broker,True,False,True,False
6441,6942,2030000000000000.0,NGPL,34,101,790.0,394.1,0.0,2025-09-08,397.2731191471952,217.9213237233182,Large,Known Broker,Known Broker,False,True,True,False
6447,6948,2030000000000000.0,NGPL,29,101,831.0,394.7,0.0,2025-09-08,397.2731191471952,0.1999999611467238,Large,Known Broker,Known Broker,False,True,True,False
6467,6968,2030000000000000.0,JOSHI,57,35,807.0,277.0,0.0,2025-09-08,280.7453580349708,151.69991210712095,Large,Known Broker,Known Broker,False,True,True,False
6475,6976,2030000000000000.0,HDHPC,38,58,695.0,182.0,0.0,2025-09-08,182.7698332387975,454.352344918919,Large,Known Broker,Known Broker,False,True,True,False
6488,6989,2030000000000000.0,AHPC,26,16,860.0,283.0,0.0,2025-09-08,282.77807694917556,262.8808348535924,Large,Known Broker,Known Broker,True,False,True,False
6521,7022,2030000000000000.0,HDHPC,58,58,835.0,182.0,0.0,2025-09-08,182.7698332387975,372.468790638883,Large,Known Broker,Known Broker,False,True,True,False
6522,7023,2030000000000000.0,HDHPC,45,58,665.0,182.0,0.0,2025-09-08,182.7698332387975,241.332412521225,Large,Known Broker,Known Broker,False,True,True,False
6537,7038,2030000000000000.0,UNHPL,41,80,900.0,463.0,0.0,2025-09-08,456.54486181837126,0.46188020181739053,Large,Known Broker,Known Broker,True,False,True,False
6645,7146,2030000000000000.0,HRL,48,58,1.0,980.0,980.0,2025-09-08,979.7508980090372,565.803263805817,Small,Known Broker,Known Broker,True,False,False,True
6709,7210,2030000000000000.0,GCIL,62,58,1.0,475.0,475.0,2025-09-08,476.72208292092824,263.8397809277393,Small,Known Broker,Known Broker,False,True,False,True
6713,7214,2030000000000000.0,KDBY,52,25,100.0,9.03,903.0,2025-09-08,9.149615384615384,263.70586196235286,Large,Known Broker,Known Broker,False,True,False,True
6747,7248,2030000000000000.0,KBL,14,56,967.0,194.0,0.0,2025-09-08,195.39428881472838,10.142484901474656,Large,Known Broker,Known Broker,False,True,True,False
6828,7329,2030000000000000.0,HRL,66,37,860.0,979.0,0.0,2025-09-08,979.7508980090372,0.577350277318669,Large,Known Broker,Known Broker,False,True,True,False
6832,7333,2030000000000000.0,HDHPC,38,60,665.0,182.0,0.0,2025-09-08,182.7698332387975,330.82170424563157,Large,Known Broker,Known Broker,False,True,True,False
6844,7345,2030000000000000.0,LBBL,66,62,780.0,522.1,0.0,2025-09-08,524.6788026970823,177.8201432158774,Large,Known Broker,Known Broker,False,True,True,False
6845,7346,2030000000000000.0,LBBL,94,62,700.0,522.2,0.0,2025-09-08,524.6788026970823,188.47600200905987,Large,Known Broker,Known Broker,False,True,True,False
6892,7393,2030000000000000.0,GSY,58,34,100.0,9.1,910.0,2025-09-08,9.009583333333333,353.3545575386263,Large,Known Broker,Known Broker,True,False,False,True
6904,7405,2030000000000000.0,UMHL,62,91,800.0,576.3,0.0,2025-09-08,574.7904068966278,112.38124102059328,Large,Known Broker,Known Broker,True,False,True,False
6996,7497,2030000000000000.0,SNLI,22,44,1.0,455.0,455.0,2025-09-08,454.30175086107926,187.85438509650297,Small,Known Broker,Known Broker,True,False,False,True
7000,7501,2030000000000000.0,UNHPL,84,64,659.0,462.0,0.0,2025-09-08,456.54486181837126,77.23705932593332,Large,Known Broker,Known Broker,True,False,True,False
7001,7502,2030000000000000.0,HDHPC,45,48,930.0,182.0,0.0,2025-09-08,182.7698332387975,140.04285058503413,Large,Known Broker,Known Broker,False,True,True,False
7035,7536,2030000000000000.0,SAGF,35,34,100.0,9.3,930.0,2025-09-08,9.375238095238096,385.27517871427915,Large,Known Broker,Known Broker,False,True,False,True
7041,7542,2030000000000000.0,PMHPL,7,48,800.0,349.0,0.0,2025-09-08,352.30811812139046,0.0,Large,Known Broker,Known Broker,False,True,True,False
7080,7581,2030000000000000.0,SHEL,57,22,906.0,302.3,0.0,2025-09-08,303.3728467373475,0.11546997390662952,Large,Known Broker,Known Broker,False,True,True,False
76,77,2030000000000000.0,UPCL,42,50,900.0,413.0,0.0,2025-09-08,411.3926609815923,94.44158688478736,Large,Known Broker,Known Broker,True,False,True,False
7203,7704,2030000000000000.0,NIMBPO,19,51,900.0,162.7,0.0,2025-09-08,162.80187099950763,0.05773481627218419,Large,Known Broker,Known Broker,False,True,True,False
7222,7723,2030000000000000.0,SMJC,10,19,841.0,537.1,0.0,2025-09-08,537.5927662301987,38.72299058685458,Large,Known Broker,Known Broker,False,True,True,False
7227,7728,2030000000000000.0,PHCL,58,52,760.0,388.3,0.0,2025-09-08,390.02282708142724,120.97868958341876,Large,Known Broker,Known Broker,False,True,True,False
7279,7780,2030000000000000.0,SWBBL,7,19,886.0,826.0,0.0,2025-09-08,826.0722373300372,3.464101615534334,Large,Known Broker,Known Broker,False,True,True,False
7323,7824,2030000000000000.0,RFPL,80,59,772.0,346.0,0.0,2025-09-08,349.85444973509493,0.0,Large,Known Broker,Known Broker,False,True,True,False
7382,7883,2030000000000000.0,NMB50,43,17,900.0,10.12,0.0,2025-09-08,10.13,228.44964901113616,Large,Known Broker,Known Broker,False,True,True,False
7427,7928,2030000000000000.0,NBF3,34,34,100.0,9.06,906.0,2025-09-08,9.10811320754717,307.11570219270294,Large,Known Broker,Known Broker,False,True,False,True
7428,7929,2030000000000000.0,HRL,32,37,774.0,979.0,0.0,2025-09-08,979.7508980090372,485.7275929297441,Large,Known Broker,Known Broker,False,True,True,False
7444,7945,2030000000000000.0,SHIVM,45,77,900.0,579.5,0.0,2025-09-08,582.6545621696162,0.15275249926490597,Large,Known Broker,Known Broker,False,True,True,False
7493,7994,2030000000000000.0,UNHPL,41,44,985.0,461.0,0.0,2025-09-08,456.54486181837126,266.1584740963813,Large,Known Broker,Known Broker,True,False,True,False
7505,8006,2030000000000000.0,FMDBL,85,83,830.0,823.2,0.0,2025-09-08,826.3039141953681,244.17191348171977,Large,Known Broker,Known Broker,False,True,True,False
7508,8009,2030000000000000.0,HDHPC,41,34,954.0,182.0,0.0,2025-09-08,182.7698332387975,370.2547276312987,Large,Known Broker,Known Broker,False,True,True,False
7513,8014,2030000000000000.0,NBF3,34,35,100.0,9.06,906.0,2025-09-08,9.10811320754717,313.9408901900433,Large,Known Broker,Known Broker,False,True,False,True
7542,8043,2030000000000000.0,NGPL,34,38,956.0,397.0,0.0,2025-09-08,397.2731191471952,0.0,Large,Known Broker,Known Broker,False,True,True,False
7543,8044,2030000000000000.0,NGPL,34,94,800.0,396.9,0.0,2025-09-08,397.2731191471952,0.05773489441773052,Large,Known Broker,Known Broker,False,True,True,False
7582,8083,2030000000000000.0,MMF1,32,34,100.0,9.76,976.0,2025-09-08,9.8003583855254,442.9950908681985,Large,Known Broker,Known Broker,False,True,False,True
7591,8092,2030000000000000.0,SPDL,17,22,670.0,401.2,0.0,2025-09-08,401.774507579763,252.77792625144315,Large,Known Broker,Known Broker,False,True,True,False
7602,8103,2030000000000000.0,HLI,50,53,1.0,395.0,395.0,2025-09-08,395.0524708789269,17.320508075219568,Small,Known Broker,Known Broker,False,True,False,True
7605,8106,2030000000000000.0,NGPL,34,94,700.0,396.9,0.0,2025-09-08,397.2731191471952,215.4093854346389,Large,Known Broker,Known Broker,False,True,True,False
7628,8129,2030000000000000.0,PCBL,94,52,950.0,248.3,0.0,2025-09-08,248.82813687101864,269.5875615330279,Large,Known Broker,Known Broker,False,True,True,False
7700,8201,2030000000000000.0,SCB,41,16,1.0,620.0,620.0,2025-09-08,632.0687579029278,493.0614599959359,Small,Known Broker,Known Broker,False,True,False,True
7785,8286,2030000000000000.0,LVF2,80,34,100.0,9.12,912.0,2025-09-08,9.117931034482757,373.90908271038063,Large,Known Broker,Known Broker,True,False,False,True
7834,8335,2030000000000000.0,NIBLGF,25,35,100.0,9.64,964.0,2025-09-08,9.687333333333333,291.19238176844965,Large,Known Broker,Known Broker,False,True,False,True
7855,8356,2030000000000000.0,SMATA,48,48,756.0,983.9,0.0,2025-09-08,946.1768084053028,0.05773511033397235,Large,Known Broker,Known Broker,True,False,True,False
7857,8358,2030000000000000.0,NIMB,40,35,833.0,205.2,0.0,2025-09-08,205.93632220009192,401.1871009890405,Large,Known Broker,Known Broker,False,True,True,False
83,84,2030000000000000.0,HRL,45,33,855.0,974.1,0.0,2025-09-08,979.7508980090372,450.3043452303346,Large,Known Broker,Known Broker,False,True,True,False
7903,8404,2030000000000000.0,KBL,55,26,809.0,194.2,0.0,2025-09-08,195.39428881472838,0.0,Large,Known Broker,Known Broker,False,True,True,False
7908,8409,2030000000000000.0,PRVU,42,11,3.0,205.0,615.0,2025-09-08,206.1827447947991,521.983716221095,Small,Known Broker,Known Broker,False,True,False,True
7917,8418,2030000000000000.0,SMATA,48,48,810.0,983.9,0.0,2025-09-08,946.1768084053028,421.75437164300837,Large,Known Broker,Known Broker,True,False,True,False
7926,8427,2030000000000000.0,KSY,35,34,100.0,9.0,900.0,2025-09-08,8.94111111111111,509.1548421976543,Large,Known Broker,Known Broker,True,False,False,True
8036,8537,2030000000000000.0,NMBHF2,34,6,100.0,9.0,900.0,2025-09-08,8.995427728613569,143.88833633517353,Large,Known Broker,Known Broker,True,False,False,True
8132,8633,2030000000000000.0,TRH,4,1,700.0,915.0,0.0,2025-09-08,916.3514814814814,351.4033769520762,Large,Known Broker,Known Broker,False,True,True,False
8163,8664,2030000000000000.0,LICN,63,39,690.0,833.1,0.0,2025-09-08,837.3233695652174,319.98048377985606,Large,Known Broker,Known Broker,False,True,True,False
8247,8748,2030000000000000.0,BHL,50,57,940.0,184.3,0.0,2025-09-08,185.06825032657494,156.13540064097154,Large,Known Broker,Known Broker,False,True,True,False
