SN,Contract No,Symbol,Buyer,Seller,Quantity,Rate,Amount
52008,2030000000000000.0,BPCL,28,80,150.0,814.0,0.0
52009,2030000000000000.0,MNBBL,58,17,3.0,443.0,0.0
52010,2030000000000000.0,NABBC,49,14,50.0,688.9,0.0
52011,2030000000000000.0,UAIL,56,57,10.0,517.0,0.0
52012,2030000000000000.0,UNHPL,71,29,500.0,451.3,0.0
52013,2030000000000000.0,NSIF2,47,7,100.0,10.03,0.0
52014,2030000000000000.0,SLCF,17,66,0.0,9.26,0.0
52015,2030000000000000.0,ILBS,38,6,10.0,0.0,0.0
52016,2030000000000000.0,CZBIL,55,34,700.0,205.0,0.0
52017,2030000000000000.0,MBJC,41,34,10.0,303.6,0.0
52018,2030000000000000.0,UPCL,57,34,10.0,411.5,0.0
52019,2030000000000000.0,HBL,58,42,10.0,200.6,0.0
52020,2030000000000000.0,BARUN,54,25,70.0,326.0,0.0
52021,2030000000000000.0,BHCL,16,58,10.0,479.0,0.0
52022,2030000000000000.0,SLBBL,4,16,300.0,930.0,0.0
52023,2030000000000000.0,HBL,58,45,10.0,200.6,0.0
52024,2030000000000000.0,NRM,26,28,30.0,456.3,0.0
52025,2030000000000000.0,NRM,58,28,30.0,456.4,0.0
52026,2030000000000000.0,NRM,25,28,40.0,456.5,0.0
52027,2030000000000000.0,BHCL,16,48,10.0,479.0,0.0
52028,2030000000000000.0,NHPC,38,57,50.0,200.9,0.0
52029,2030000000000000.0,UPCL,97,99,100.0,411.5,0.0
52030,2030000000000000.0,KBL,6,26,13.0,197.0,0.0
52031,2030000000000000.0,MKHL,59,47,120.0,733.0,0.0
52032,2030000000000000.0,HBL,58,6,10.0,200.6,0.0
52033,2030000000000000.0,NABBC,49,14,50.0,688.9,0.0
52034,2030000000000000.0,CREST,71,59,10.0,0.0,0.0
52035,2030000000000000.0,TTL,58,1,120.0,785.1,0.0
52036,2030000000000000.0,NBLD85,42,11,200.0,0.0,0.0
52037,2030000000000000.0,ANLB,39,62,10.0,0.0,0.0
52038,2030000000000000.0,CHDC,81,44,85.0,0.0,0.0
52039,2030000000000000.0,CHDC,81,19,50.0,0.0,0.0
52040,2030000000000000.0,MKJC,21,14,200.0,599.0,0.0
52041,2030000000000000.0,MKJC,21,33,200.0,599.0,0.0
52042,2030000000000000.0,API,4,70,24.0,290.0,0.0
52043,2030000000000000.0,API,4,58,806.0,290.0,0.0
52044,2030000000000000.0,API,4,56,170.0,290.0,0.0
52045,2030000000000000.0,SGIC,19,66,10.0,547.0,0.0
52046,2030000000000000.0,ANLB,39,39,11.0,0.0,0.0
52047,2030000000000000.0,HBL,58,34,10.0,200.6,0.0
52048,2030000000000000.0,ILI,41,42,12.0,445.0,0.0
52049,2030000000000000.0,HBL,58,55,10.0,200.6,0.0
52050,2030000000000000.0,SONA,62,6,10.0,443.5,0.0
52051,2030000000000000.0,KPCL,74,1,15.0,553.2,0.0
52052,2030000000000000.0,SARBTM,76,70,10.0,911.0,0.0
52053,2030000000000000.0,UNHPL,62,32,100.0,451.1,0.0
52054,2030000000000000.0,HBL,16,38,10.0,200.7,0.0
52055,2030000000000000.0,HBL,16,58,10.0,200.7,0.0
52056,2030000000000000.0,HBL,16,49,10.0,200.7,0.0
52057,2030000000000000.0,HBL,16,45,10.0,200.7,0.0
52058,2030000000000000.0,HBL,58,57,10.0,200.6,0.0
52059,2030000000000000.0,SAHAS,42,22,170.0,633.0,0.0
52060,2030000000000000.0,NGPL,49,41,806.0,400.0,0.0
52061,2030000000000000.0,UNHPL,62,17,370.0,455.0,0.0
52062,2030000000000000.0,NBF3,47,1,500.0,9.08,0.0
52063,2030000000000000.0,NBF3,47,1,0.0,9.08,0.0
52064,2030000000000000.0,NBF3,47,1,0.0,9.08,0.0
52065,2030000000000000.0,SHEL,56,35,10.0,304.6,0.0
52066,2030000000000000.0,API,19,38,116.0,289.0,0.0
52067,2030000000000000.0,PMHPL,42,6,200.0,354.0,0.0
52068,2030000000000000.0,PMHPL,42,18,15.0,354.0,0.0
52069,2030000000000000.0,NMB,39,66,219.0,247.7,0.0
52070,2030000000000000.0,NMB,8,66,38.0,248.0,0.0
52071,2030000000000000.0,NICA,25,51,20.0,342.0,0.0
52072,2030000000000000.0,HRL,13,58,10.0,992.0,0.0
52073,2030000000000000.0,HBL,58,49,10.0,200.6,0.0
52074,2030000000000000.0,BHCL,16,32,10.0,479.0,0.0
52075,2030000000000000.0,SAHAS,42,41,30.0,633.0,0.0
52076,2030000000000000.0,PRVU,36,17,74.0,207.7,0.0
52077,2030000000000000.0,HBL,58,58,10.0,200.6,0.0
52078,2030000000000000.0,MEN,74,38,100.0,618.2,0.0
52079,2030000000000000.0,HDL,47,48,1.0,0.0,0.0
52080,2030000000000000.0,SPDL,32,67,25.0,401.0,0.0
52081,2030000000000000.0,MFIL,13,58,50.0,670.0,0.0
52082,2030000000000000.0,BGWT,42,45,10.0,889.0,0.0
52083,2030000000000000.0,MLBSL,14,49,20.0,0.0,0.0
52084,2030000000000000.0,MLBSL,49,49,10.0,0.0,0.0
52085,2030000000000000.0,BHCL,16,58,10.0,479.0,0.0
52086,2030000000000000.0,UNHPL,62,49,150.0,455.0,0.0
52087,2030000000000000.0,HBL,58,17,10.0,200.6,0.0
52088,2030000000000000.0,HBL,58,45,18.0,200.6,0.0
52089,2030000000000000.0,HBL,58,58,10.0,200.6,0.0
52090,2030000000000000.0,SMHL,65,56,10.0,884.0,0.0
52091,2030000000000000.0,MEN,74,67,230.0,618.2,0.0
52092,2030000000000000.0,ADBL,28,58,459.0,318.5,0.0
52093,2030000000000000.0,UNHPL,62,35,400.0,455.0,0.0
52094,2030000000000000.0,HBL,58,56,10.0,200.6,0.0
52095,2030000000000000.0,HBL,58,38,10.0,200.6,0.0
52096,2030000000000000.0,NRN,1,42,1.0,0.0,0.0
52097,2030000000000000.0,KBL,6,16,362.0,197.0,0.0
52098,2030000000000000.0,KBL,48,16,20.0,197.0,0.0
52099,2030000000000000.0,KBL,48,45,80.0,197.0,0.0
52100,2030000000000000.0,USLB,55,5,8.0,0.0,0.0
52101,2030000000000000.0,HBL,58,58,10.0,200.6,0.0
52102,2030000000000000.0,BHCL,16,58,10.0,479.0,0.0
52103,2030000000000000.0,NICA,1,4,100.0,341.1,0.0
52104,2030000000000000.0,NICA,57,4,100.0,341.1,0.0
52105,2030000000000000.0,UNHPL,62,4,500.0,455.0,0.0
52106,2030000000000000.0,HBL,58,35,10.0,200.6,0.0
52107,2030000000000000.0,SONA,43,34,10.0,443.5,0.0
52108,2030000000000000.0,HIDCL,57,29,18.0,272.1,0.0
52109,2030000000000000.0,HIDCL,56,29,40.0,272.1,0.0
52110,2030000000000000.0,HIDCL,62,29,100.0,272.4,0.0
52111,2030000000000000.0,NABIL,42,34,50.0,512.0,0.0
52112,2030000000000000.0,HBL,58,45,10.0,200.6,0.0
52113,2030000000000000.0,JBLB,58,62,10.0,0.0,0.0
52114,2030000000000000.0,ILI,41,66,12.0,445.0,0.0
52115,2030000000000000.0,HBL,59,34,20.0,200.7,0.0
52116,2030000000000000.0,MEL,57,49,10.0,284.0,0.0
52117,2030000000000000.0,CLI,57,45,13.0,459.0,0.0
52118,2030000000000000.0,MEHL,17,13,45.0,423.4,0.0
52119,2030000000000000.0,MEHL,17,58,10.0,423.3,0.0
52120,2030000000000000.0,MEHL,17,57,10.0,421.9,0.0
52121,2030000000000000.0,MEHL,17,56,10.0,420.0,0.0
52122,2030000000000000.0,MEHL,17,19,10.0,419.0,0.0
52123,2030000000000000.0,MEHL,17,38,55.0,419.0,0.0
52124,2030000000000000.0,MEHL,17,21,10.0,418.7,0.0
52125,2030000000000000.0,MEHL,17,7,10.0,418.3,0.0
52126,2030000000000000.0,MEHL,17,42,188.0,418.0,0.0
52127,2030000000000000.0,MEHL,17,95,27.0,418.0,0.0
52128,2030000000000000.0,MEHL,17,58,10.0,416.0,0.0
52129,2030000000000000.0,MEHL,17,38,15.0,416.0,0.0
52130,2030000000000000.0,SADBL,21,45,50.0,425.0,0.0
52131,2030000000000000.0,MEN,74,62,90.0,618.2,0.0
52132,2030000000000000.0,MEN,43,62,50.0,618.3,0.0
52133,2030000000000000.0,MEN,11,62,20.0,618.5,0.0
52134,2030000000000000.0,HEI,34,37,10.0,570.4,0.0
52135,2030000000000000.0,HBL,59,57,10.0,200.7,0.0
52136,2030000000000000.0,SPDL,32,16,726.0,401.0,0.0
52137,2030000000000000.0,RLFL,28,45,100.0,448.0,0.0
52138,2030000000000000.0,NRM,39,14,10.0,459.0,0.0
52139,2030000000000000.0,NRM,39,91,10.0,458.9,0.0
52140,2030000000000000.0,NRM,39,91,10.0,458.8,0.0
52141,2030000000000000.0,NRM,39,91,10.0,458.7,0.0
52142,2030000000000000.0,NRM,39,91,10.0,458.6,0.0
52143,2030000000000000.0,SPDL,39,16,50.0,401.0,0.0
52144,2030000000000000.0,UPCL,6,39,100.0,411.5,0.0
52145,2030000000000000.0,BHDC,46,38,1.0,573.0,573.0
52146,2030000000000000.0,SGIC,19,40,10.0,547.0,0.0
52147,2030000000000000.0,RHGCL,56,77,15.0,260.5,0.0
52148,2030000000000000.0,UNHPL,62,36,200.0,455.0,0.0
52149,2030000000000000.0,HLI,16,66,12.0,396.1,0.0
52150,2030000000000000.0,BHL,21,38,50.0,185.8,0.0
52151,2030000000000000.0,NABBC,22,35,50.0,702.0,0.0
52152,2030000000000000.0,SPDL,46,16,54.0,401.0,0.0
52153,2030000000000000.0,BPCL,62,35,350.0,812.0,0.0
52154,2030000000000000.0,BPCL,62,8,199.0,811.9,0.0
52155,2030000000000000.0,TTL,58,58,10.0,785.1,0.0
52156,2030000000000000.0,SANVI,8,58,10.0,612.0,0.0
52157,2030000000000000.0,SHEL,26,58,140.0,303.4,0.0
52158,2030000000000000.0,UPPER,14,50,42.0,184.4,0.0
52159,2030000000000000.0,UPPER,17,50,500.0,184.7,0.0
52160,2030000000000000.0,UPPER,35,50,336.0,184.7,0.0
52161,2030000000000000.0,UPPER,11,50,47.0,184.7,0.0
52162,2030000000000000.0,UPPER,22,50,365.0,184.8,0.0
52163,2030000000000000.0,UPPER,57,50,10.0,184.8,0.0
52164,2030000000000000.0,API,19,54,70.0,289.0,0.0
52165,2030000000000000.0,GCIL,58,77,11.0,479.9,0.0
52166,2030000000000000.0,MKJC,62,33,70.0,599.0,0.0
52167,2030000000000000.0,TTL,8,58,10.0,785.2,0.0
52168,2030000000000000.0,HDL,38,49,140.0,0.0,0.0
52169,2030000000000000.0,UNHPL,62,66,920.0,455.0,0.0
52170,2030000000000000.0,UNHPL,62,21,35.0,455.0,0.0
52171,2030000000000000.0,UNHPL,62,54,500.0,455.0,0.0
52172,2030000000000000.0,UNHPL,62,58,60.0,455.0,0.0
52173,2030000000000000.0,UNHPL,62,45,200.0,455.0,0.0
52174,2030000000000000.0,UNHPL,62,21,500.0,455.0,0.0
52175,2030000000000000.0,UNHPL,62,49,50.0,455.0,0.0
52176,2030000000000000.0,UNHPL,62,25,100.0,455.0,0.0
52177,2030000000000000.0,UNHPL,62,17,777.0,455.0,0.0
52178,2030000000000000.0,UNHPL,62,77,250.0,455.0,0.0
52179,2030000000000000.0,UNHPL,62,34,300.0,455.0,0.0
52180,2030000000000000.0,UNHPL,62,43,50.0,455.0,0.0
52181,2030000000000000.0,UNHPL,62,25,300.0,455.0,0.0
52182,2030000000000000.0,UNHPL,62,42,200.0,455.0,0.0
52183,2030000000000000.0,UNHPL,62,72,0.0,455.0,0.0
52184,2030000000000000.0,UNHPL,62,10,500.0,455.0,0.0
52185,2030000000000000.0,UNHPL,62,41,500.0,455.0,0.0
52186,2030000000000000.0,UNHPL,62,39,0.0,454.4,0.0
52187,2030000000000000.0,UNHPL,62,32,10.0,454.3,0.0
52188,2030000000000000.0,UNHPL,62,62,0.0,454.0,0.0
52189,2030000000000000.0,UNHPL,62,77,350.0,454.0,0.0
52190,2030000000000000.0,UNHPL,62,77,500.0,454.0,0.0
52191,2030000000000000.0,UNHPL,62,80,800.0,453.2,0.0
52192,2030000000000000.0,UNHPL,62,49,102.0,453.0,0.0
52193,2030000000000000.0,UNHPL,62,32,100.0,453.0,0.0
52194,2030000000000000.0,UNHPL,62,1,700.0,453.0,0.0
52195,2030000000000000.0,UNHPL,62,48,10.0,453.0,0.0
52196,2030000000000000.0,UNHPL,62,18,10.0,453.0,0.0
52197,2030000000000000.0,UNHPL,62,38,106.0,453.0,0.0
52198,2030000000000000.0,UNHPL,62,35,500.0,452.5,0.0
52199,2030000000000000.0,UNHPL,62,21,0.0,452.4,0.0
52200,2030000000000000.0,UNHPL,62,14,150.0,452.4,0.0
52201,2030000000000000.0,UNHPL,62,48,100.0,452.4,0.0
52202,2030000000000000.0,UNHPL,62,35,500.0,452.3,0.0
52203,2030000000000000.0,UNHPL,62,56,200.0,452.0,0.0
52204,2030000000000000.0,SHPC,56,52,17.0,543.6,0.0
52205,2030000000000000.0,CLI,57,66,13.0,459.0,0.0
52206,2030000000000000.0,LBBL,34,60,0.0,528.8,0.0
52207,2030000000000000.0,LBBL,62,60,346.0,530.0,0.0
52208,2030000000000000.0,LBBL,57,60,900.0,530.2,0.0
52209,2030000000000000.0,LBBL,45,60,484.0,530.3,0.0
52210,2030000000000000.0,NGPL,49,42,205.0,400.0,0.0
52211,2030000000000000.0,RADHI,49,60,179.0,761.0,0.0
52212,2030000000000000.0,ANLB,57,39,10.0,0.0,0.0
52213,2030000000000000.0,BHDC,97,6,11.0,582.1,0.0
52214,2030000000000000.0,BHCL,16,26,310.0,479.0,0.0
52215,2030000000000000.0,ADBL,28,14,750.0,318.4,0.0
52216,2030000000000000.0,ADBL,28,14,383.0,318.3,0.0
52217,2030000000000000.0,SANVI,8,45,10.0,612.0,0.0
52218,2030000000000000.0,SHEL,56,35,0.0,304.6,0.0
52219,2030000000000000.0,SHEL,56,17,0.0,304.5,0.0
52220,2030000000000000.0,SHEL,56,58,50.0,304.4,0.0
52221,2030000000000000.0,SHEL,56,42,500.0,304.3,0.0
52222,2030000000000000.0,SHEL,56,58,150.0,304.0,0.0
52223,2030000000000000.0,SHEL,56,19,10.0,304.0,0.0
52224,2030000000000000.0,JBLB,58,49,33.0,0.0,0.0
52225,2030000000000000.0,ADBL,40,14,517.0,318.3,0.0
52226,2030000000000000.0,MATRI,42,58,11.0,996.0,0.0
52227,2030000000000000.0,ANLB,39,39,11.0,0.0,0.0
52228,2030000000000000.0,SRLI,7,58,2.0,392.0,784.0
52229,2030000000000000.0,HBL,72,42,10.0,200.7,0.0
52230,2030000000000000.0,NFS,35,45,100.0,636.1,0.0
52231,2030000000000000.0,HBL,72,38,10.0,200.7,0.0
52232,2030000000000000.0,HBL,72,58,10.0,200.7,0.0
52233,2030000000000000.0,BHCL,46,26,0.0,479.0,0.0
52234,2030000000000000.0,SJLIC,43,40,10.0,427.5,0.0
52235,2030000000000000.0,CIT,57,11,50.0,0.0,0.0
52236,2030000000000000.0,NHPC,49,26,23.0,200.2,0.0
52237,2030000000000000.0,HIDCL,90,41,1.0,267.6,267.6
52238,2030000000000000.0,HBL,72,4,10.0,200.7,0.0
52239,2030000000000000.0,USLB,43,58,10.0,0.0,0.0
52240,2030000000000000.0,HRL,69,42,20.0,990.0,0.0
52241,2030000000000000.0,BHL,54,55,15.0,185.7,0.0
52242,2030000000000000.0,HBL,72,45,10.0,200.7,0.0
52243,2030000000000000.0,HBL,72,38,10.0,200.7,0.0
52244,2030000000000000.0,NIFRA,56,42,31.0,271.1,0.0
52245,2030000000000000.0,NGPL,49,52,180.0,400.0,0.0
52246,2030000000000000.0,HBL,72,58,10.0,200.7,0.0
52247,2030000000000000.0,SNLI,42,62,10.0,455.1,0.0
52248,2030000000000000.0,SARBTM,28,62,50.0,900.2,0.0
52249,2030000000000000.0,SARBTM,36,62,10.0,900.3,0.0
52250,2030000000000000.0,UPCL,32,37,0.0,411.0,0.0
52251,2030000000000000.0,UPCL,32,77,15.0,411.0,0.0
52252,2030000000000000.0,UPCL,32,65,100.0,411.0,0.0
52253,2030000000000000.0,UPCL,32,45,100.0,411.0,0.0
52254,2030000000000000.0,UPCL,32,44,0.0,411.0,0.0
52255,2030000000000000.0,UPCL,32,1,134.0,411.0,0.0
52256,2030000000000000.0,UPCL,32,45,26.0,410.9,0.0
52257,2030000000000000.0,SANVI,86,34,10.0,612.3,0.0
52258,2030000000000000.0,HBL,72,52,10.0,200.7,0.0
52259,2030000000000000.0,HBL,72,38,10.0,200.7,0.0
52260,2030000000000000.0,UPCL,86,45,74.0,410.9,0.0
52261,2030000000000000.0,UPCL,86,99,100.0,410.8,0.0
52262,2030000000000000.0,UPCL,86,36,25.0,410.8,0.0
52263,2030000000000000.0,HBL,72,57,10.0,200.7,0.0
52264,2030000000000000.0,GBIME,14,14,64.0,246.1,0.0
52265,2030000000000000.0,AKPL,37,28,0.0,255.0,0.0
52266,2030000000000000.0,HBL,72,34,10.0,200.7,0.0
52267,2030000000000000.0,SANVI,86,48,10.0,612.3,0.0
52268,2030000000000000.0,HLBSL,58,57,13.0,944.1,0.0
52269,2030000000000000.0,SJLIC,43,58,10.0,427.5,0.0
52270,2030000000000000.0,UPCL,45,36,50.0,410.8,0.0
52271,2030000000000000.0,SJCL,6,39,20.0,296.0,0.0
52272,2030000000000000.0,SJCL,6,36,150.0,295.9,0.0
52273,2030000000000000.0,SJCL,6,45,20.0,295.9,0.0
52274,2030000000000000.0,SJCL,6,18,40.0,295.0,0.0
52275,2030000000000000.0,SJCL,6,22,20.0,294.8,0.0
52276,2030000000000000.0,SANIMA,22,4,40.0,367.0,0.0
52277,2030000000000000.0,TTL,58,35,10.0,785.1,0.0
52278,2030000000000000.0,GBIME,55,14,400.0,246.1,0.0
52279,2030000000000000.0,UPPER,52,42,10.0,185.0,0.0
52280,2030000000000000.0,HBL,72,58,10.0,200.7,0.0
52281,2030000000000000.0,UPPER,57,33,90.0,184.8,0.0
52282,2030000000000000.0,BHL,57,52,100.0,185.6,0.0
52283,2030000000000000.0,BHL,57,52,100.0,185.7,0.0
52284,2030000000000000.0,BHL,25,52,200.0,185.7,0.0
52285,2030000000000000.0,HRL,69,42,10.0,990.0,0.0
52286,2030000000000000.0,HRL,69,58,10.0,990.0,0.0
52287,2030000000000000.0,HRL,69,6,10.0,990.0,0.0
52288,2030000000000000.0,HRL,69,94,10.0,990.0,0.0
52289,2030000000000000.0,HRL,69,11,10.0,990.0,0.0
52290,2030000000000000.0,HRL,69,5,10.0,990.0,0.0
52291,2030000000000000.0,HRL,69,64,100.0,990.0,0.0
52292,2030000000000000.0,HRL,69,47,21.0,990.0,0.0
52293,2030000000000000.0,HRL,69,51,10.0,990.0,0.0
52294,2030000000000000.0,HRL,69,42,20.0,990.0,0.0
52295,2030000000000000.0,HRL,69,38,10.0,989.0,0.0
52296,2030000000000000.0,HRL,69,58,500.0,989.0,0.0
52297,2030000000000000.0,HRL,69,58,10.0,988.9,0.0
52298,2030000000000000.0,HBL,72,38,10.0,200.7,0.0
52299,2030000000000000.0,UPCL,16,36,25.0,410.8,0.0
52300,2030000000000000.0,UPCL,16,45,33.0,410.8,0.0
52301,2030000000000000.0,HBL,72,32,10.0,200.7,0.0
52302,2030000000000000.0,NRIC,29,51,48.0,0.0,0.0
52303,2030000000000000.0,NRIC,29,26,68.0,0.0,0.0
52304,2030000000000000.0,NRIC,29,25,84.0,0.0,0.0
52305,2030000000000000.0,HBL,72,16,10.0,200.7,0.0
52306,2030000000000000.0,HDL,42,49,53.0,0.0,0.0
52307,2030000000000000.0,NGPL,14,62,500.0,401.0,0.0
52308,2030000000000000.0,AHPC,43,57,100.0,285.0,0.0
52309,2030000000000000.0,AHPC,43,17,63.0,285.0,0.0
52310,2030000000000000.0,HBL,72,58,10.0,200.7,0.0
52311,2030000000000000.0,SPDL,21,59,100.0,400.5,0.0
52312,2030000000000000.0,HBL,72,42,10.0,200.7,0.0
52313,2030000000000000.0,SANVI,86,75,10.0,612.3,0.0
52314,2030000000000000.0,HBL,72,42,10.0,200.7,0.0
52315,2030000000000000.0,HBL,72,58,10.0,200.7,0.0
52316,2030000000000000.0,HBL,72,49,10.0,200.7,0.0
52317,2030000000000000.0,MKCL,17,58,10.0,0.0,0.0
52318,2030000000000000.0,SONA,90,41,30.0,444.0,0.0
52319,2030000000000000.0,SONA,57,41,90.0,444.0,0.0
52320,2030000000000000.0,CREST,71,38,10.0,0.0,0.0
52321,2030000000000000.0,MLBL,21,45,50.0,390.0,0.0
52322,2030000000000000.0,UPCL,32,57,100.0,410.4,0.0
52323,2030000000000000.0,UPCL,32,90,100.0,410.4,0.0
52324,2030000000000000.0,UPCL,32,34,10.0,410.4,0.0
52325,2030000000000000.0,UNHPL,62,74,38.0,451.1,0.0
52326,2030000000000000.0,CGH,35,62,90.0,0.0,0.0
52327,2030000000000000.0,CGH,42,62,10.0,0.0,0.0
52328,2030000000000000.0,NABIL,53,34,10.0,512.0,0.0
52329,2030000000000000.0,SANVI,86,59,10.0,612.3,0.0
52330,2030000000000000.0,GBBL,45,25,225.0,432.0,0.0
52331,2030000000000000.0,CREST,33,34,10.0,0.0,0.0
52332,2030000000000000.0,UPCL,44,49,2.0,410.0,820.0
52333,2030000000000000.0,SSHL,45,7,50.0,176.0,0.0
52334,2030000000000000.0,HBL,35,38,10.0,200.7,0.0
52335,2030000000000000.0,GCIL,38,58,1.0,470.4,470.4
52336,2030000000000000.0,NABBC,22,35,50.0,702.0,0.0
52337,2030000000000000.0,GCIL,58,58,11.0,478.1,0.0
52338,2030000000000000.0,AHPC,29,94,500.0,284.1,0.0
52339,2030000000000000.0,SNLI,21,6,1.0,445.9,445.9
52340,2030000000000000.0,TTL,58,45,10.0,785.1,0.0
52341,2030000000000000.0,BPCL,62,8,919.0,811.9,0.0
52342,2030000000000000.0,BPCL,62,80,200.0,811.8,0.0
52343,2030000000000000.0,BPCL,62,18,30.0,811.8,0.0
52344,2030000000000000.0,MKJC,39,33,230.0,599.0,0.0
52345,2030000000000000.0,MKJC,39,37,100.0,599.0,0.0
52346,2030000000000000.0,CLI,37,38,3.0,460.0,0.0
52347,2030000000000000.0,NIFRA,56,59,10.0,271.1,0.0
52348,2030000000000000.0,EBL,25,6,140.0,719.0,0.0
52349,2030000000000000.0,NMIC,56,14,10.0,0.0,0.0
52350,2030000000000000.0,GBIME,14,14,50.0,246.1,0.0
52351,2030000000000000.0,HBL,35,49,10.0,200.7,0.0
52352,2030000000000000.0,SHL,4,4,100.0,550.0,0.0
52353,2030000000000000.0,BHCL,46,48,10.0,480.0,0.0
52354,2030000000000000.0,BHCL,46,58,10.0,480.0,0.0
52355,2030000000000000.0,BHCL,46,25,20.0,480.0,0.0
52356,2030000000000000.0,BHCL,46,42,10.0,480.0,0.0
52357,2030000000000000.0,BHCL,46,45,10.0,480.0,0.0
52358,2030000000000000.0,BHCL,46,45,10.0,480.0,0.0
52359,2030000000000000.0,BHCL,46,22,10.0,480.0,0.0
52360,2030000000000000.0,BHCL,46,25,10.0,480.0,0.0
52361,2030000000000000.0,BHCL,46,6,10.0,480.0,0.0
52362,2030000000000000.0,BHCL,46,94,10.0,480.0,0.0
52363,2030000000000000.0,BHCL,46,57,10.0,480.0,0.0
52364,2030000000000000.0,BHCL,46,29,10.0,480.0,0.0
52365,2030000000000000.0,BHCL,46,55,10.0,480.0,0.0
52366,2030000000000000.0,BHCL,46,32,10.0,480.0,0.0
52367,2030000000000000.0,BHCL,46,45,10.0,480.0,0.0
52368,2030000000000000.0,BHCL,46,58,10.0,480.0,0.0
52369,2030000000000000.0,BHCL,46,66,10.0,480.0,0.0
52370,2030000000000000.0,BHCL,46,4,10.0,480.0,0.0
52371,2030000000000000.0,BHCL,46,58,10.0,480.0,0.0
52372,2030000000000000.0,BHCL,46,35,10.0,480.0,0.0
52373,2030000000000000.0,BHCL,46,58,10.0,480.0,0.0
52374,2030000000000000.0,BHCL,46,58,10.0,480.0,0.0
52375,2030000000000000.0,BHCL,46,57,10.0,480.0,0.0
52376,2030000000000000.0,BHCL,46,58,10.0,480.0,0.0
52377,2030000000000000.0,BHCL,46,42,10.0,480.0,0.0
52378,2030000000000000.0,BHCL,46,36,10.0,480.0,0.0
52379,2030000000000000.0,BHCL,46,14,10.0,480.0,0.0
52380,2030000000000000.0,BHCL,46,36,10.0,480.0,0.0
52381,2030000000000000.0,BHCL,46,4,10.0,480.0,0.0
52382,2030000000000000.0,BHCL,46,28,10.0,480.0,0.0
52383,2030000000000000.0,BHCL,46,33,10.0,480.0,0.0
52384,2030000000000000.0,BHCL,46,49,10.0,480.0,0.0
52385,2030000000000000.0,BHCL,46,77,10.0,480.0,0.0
52386,2030000000000000.0,BHCL,46,45,10.0,480.0,0.0
52387,2030000000000000.0,BHCL,46,7,30.0,479.9,0.0
52388,2030000000000000.0,BHCL,46,38,10.0,479.9,0.0
52389,2030000000000000.0,BHCL,46,38,100.0,479.0,0.0
52390,2030000000000000.0,BHCL,46,58,10.0,479.0,0.0
52391,2030000000000000.0,HBL,35,40,10.0,200.7,0.0
52392,2030000000000000.0,KBL,58,16,87.0,197.1,0.0
52393,2030000000000000.0,MANDU,74,58,10.0,830.1,0.0
52394,2030000000000000.0,NYADI,57,57,5.0,400.0,0.0
52395,2030000000000000.0,SAHAS,6,62,20.0,631.3,0.0
52396,2030000000000000.0,HBL,35,49,10.0,200.7,0.0
52397,2030000000000000.0,DORDI,33,6,122.0,240.1,0.0
52398,2030000000000000.0,TTL,55,36,10.0,785.2,0.0
52399,2030000000000000.0,GVL,35,4,10.0,536.0,0.0
52400,2030000000000000.0,NRIC,57,62,150.0,0.0,0.0
52401,2030000000000000.0,UMHL,62,32,10.0,574.1,0.0
52402,2030000000000000.0,API,25,57,6.0,284.0,0.0
52403,2030000000000000.0,NIFRA,17,26,18.0,271.2,0.0
52404,2030000000000000.0,HBL,35,58,10.0,200.7,0.0
52405,2030000000000000.0,CLI,37,48,3.0,458.0,0.0
52406,2030000000000000.0,CREST,34,36,10.0,0.0,0.0
52407,2030000000000000.0,HBL,35,38,10.0,200.7,0.0
52408,2030000000000000.0,SRLI,41,46,55.0,394.0,0.0
52409,2030000000000000.0,SRLI,41,49,10.0,394.0,0.0
52410,2030000000000000.0,ILBS,13,42,19.0,0.0,0.0
52411,2030000000000000.0,BHL,58,38,100.0,185.8,0.0
52412,2030000000000000.0,HBL,35,45,10.0,200.7,0.0
52413,2030000000000000.0,CIT,41,45,15.0,0.0,0.0
52414,2030000000000000.0,HIDCL,66,42,10.0,273.0,0.0
52415,2030000000000000.0,HIDCL,4,42,91.0,273.0,0.0
52416,2030000000000000.0,HIDCL,21,42,10.0,273.0,0.0
52417,2030000000000000.0,HIDCL,7,42,292.0,273.0,0.0
52418,2030000000000000.0,HIDCL,56,42,55.0,273.5,0.0
52419,2030000000000000.0,UPCL,16,32,301.0,410.3,0.0
52420,2030000000000000.0,PURE,38,34,10.0,796.6,0.0
52421,2030000000000000.0,GBIME,45,14,150.0,246.1,0.0
52422,2030000000000000.0,GBIME,32,14,336.0,246.1,0.0
52423,2030000000000000.0,BPCL,62,1,78.0,811.0,0.0
52424,2030000000000000.0,OMPL,44,11,10.0,0.0,0.0
52425,2030000000000000.0,HBL,35,80,10.0,200.7,0.0
52426,2030000000000000.0,BPCL,62,57,73.0,810.0,0.0
52427,2030000000000000.0,NICA,33,62,100.0,341.2,0.0
52428,2030000000000000.0,SIKLES,1,66,100.0,710.0,0.0
52429,2030000000000000.0,SIKLES,22,66,50.0,712.0,0.0
52430,2030000000000000.0,MKHL,70,47,200.0,733.0,0.0
52431,2030000000000000.0,DORDI,33,58,10.0,240.1,0.0
52432,2030000000000000.0,MLBL,21,45,20.0,390.0,0.0
